1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,15 rate,14 rate,13 rate,12 rate,11 rate,10 rate,9 rate,8 rate,7 rate,6 rate,5 rate,4 rate,3 rate,2 rate,Name,Sum,Rate Sum
10034,95,0,295,123,70,101,121,73,95,74,81,57,27,112,0.009959096567668505,0.0024066316070951066,0.005106611718330049,0.007309809583972566,0.006722994458072136,0.008706011730205278,0.006734938647476704,0.01128941966784848,0.009513045116322878,0.006636958376789608,0.011799693016116653,0.029124296574192913,0.0,0.009467809447877217,Zimbabwe,1324.0,0.008912665465140577
13920038,188568,205659,236876,223026,209258,176104,210810,224600,243492,200962,268799,241174,187901,205713,0.012290716280023494,0.011353969692857116,0.014788518555582372,0.016758676590816125,0.012688251759280953,0.015613526926908787,0.014612559944188608,0.013906104866450665,0.011753254012350313,0.014163776543205447,0.01532704548736075,0.016548247499958958,0.014576847634698992,0.01354651474370975,United States,3022942.0,0.014137715038385165
9463254,41549,30161,55122,18332,36111,34071,26405,37282,38199,16506,47330,15293,25101,21791,0.0022045145252529257,0.002545839771634085,0.0015534843334055915,0.004831074680881642,0.0016876461967227396,0.003920947925266418,0.003841523007973721,0.0027281838282396213,0.0035326764013048225,0.0037582669696509872,0.001911557414605041,0.005781039131348582,0.003173237783045056,0.0043905616397911336,India,443253.0,0.003275753829223026
6336278,52248,48124,50866,47435,42226,26363,24525,47850,54203,53425,52770,44282,21395,27419,0.003972622388615457,0.003109469457219906,0.006477468190821573,0.007779120733811225,0.007938196625972976,0.008119186658308263,0.007219301560862786,0.0037139170808384594,0.004008254605281263,0.006461563369029087,0.007311735339072767,0.007902558007659264,0.007532880041499401,0.008245850324117723,Brazil,593131.0,0.006413723170222154
2322056,25345,28145,27403,28782,29039,28142,26097,26190,27927,28585,28137,28080,27328,26689,0.009953917119439546,0.010297189675077846,0.010693688286603033,0.010831458926724335,0.011126351918901604,0.01098969423488676,0.010413481621735747,0.010485304422173223,0.011436257756718426,0.011941699143531912,0.011977782299998876,0.011535453323151814,0.011989856015227052,0.010914896109310025,Russia,385889.0,0.011041930775248588
1629657,13429,16170,14878,16298,15539,17271,14718,12281,16578,20964,21672,21501,18447,20263,0.0109565086679323,0.010075064611055645,0.011882583429817265,0.012122276585021784,0.011865391984125142,0.009471838449676358,0.007066330640521071,0.008540878181938463,0.010123853219075822,0.009192324802180744,0.009735182488379067,0.00896666939881489,0.00984123776844304,0.008240384326272339,United Kingdom,240009.0,0.00986289461094671
1601554,19347,20709,23219,24110,21052,18887,13679,14837,12755,16998,18726,19902,17937,12025,0.006522168321299639,0.009824321178677547,0.011020708543734803,0.01047815316815013,0.009602581477604427,0.007257905739976351,0.008514499095295018,0.007912067826648266,0.01104508737180488,0.012464630161302451,0.014481967817715814,0.01414404152021491,0.012776227542582798,0.01208014216192523,Italy,254183.0,0.010580321566209446
1648187,8257,9331,10127,8745,0,0,17681,0,9773,7955,10519,0,0,21309,0.012313248486774626,0.0,0.0,0.006115498565162995,0.004646338037300369,0.005740961788797459,0.0,0.010495373808281498,0.0,0.0,0.005218085544381473,0.006079452507091294,0.005633151498028306,0.005009747073602692,Spain,103697.0,0.004375132664958622
1316806,7986,9297,9233,9285,9642,8854,5997,7510,7523,7778,8998,8163,8702,8742,0.00613140652024795,0.0061408312351101425,0.005793844740859771,0.006427551465771753,0.005587109852291412,0.0054332989072735285,0.0054534892164693925,0.004373850833963604,0.0064995459714046406,0.007128456380899996,0.006911968984353714,0.006920827620945829,0.007017705420926455,0.006064674674933134,Colombia,117710.0,0.006134611558960808
1069763,18696,17373,32180,14271,17812,14998,14913,22856,29006,18564,33768,16392,17891,18658,0.013939661542208605,0.01354771193525328,0.012568624444103666,0.02657993501423138,0.014829039483396013,0.023719765599061873,0.019046571433809497,0.012583822535446584,0.012817762660296814,0.015458008145568407,0.012540289557579357,0.029100261160827322,0.015961097294431854,0.017476768218754997,Germany,287378.0,0.0171549513589264
1113543,8819,11251,11030,12127,11625,7455,6399,11006,11974,11897,12253,12057,8608,5930,0.004743833017077799,0.006933905573867682,0.009807390560600107,0.01006715820712071,0.009871153116959516,0.010034736917088134,0.009309375605308187,0.005442020665901263,0.00638054767437382,0.01004953447962862,0.010594569660584129,0.00972995193244961,0.01002439498129837,0.007919766008137989,Mexico,142431.0,0.008636309885742564
963605,1623,1847,1771,2014,1828,1224,1204,1505,691,1799,1832,2102,1928,1157,0.0011746514879088057,0.001961253045384494,0.002142836026150347,0.0018710850965825121,0.0018407632363052946,0.0007075416154270694,0.0015434061178362368,0.0012362513245549906,0.0012583685621699867,0.0018828667367076612,0.0020787617433524006,0.001831295401080578,0.0019135375268848397,0.001684300102220308,Peru,22525.0,0.0016519227158975375
745123,13141,14496,15131,13825,11590,8641,10811,12585,13371,13514,12811,9176,6451,8416,0.009344196405770841,0.007214148722622635,0.010367904691205698,0.014687673406494631,0.01573748652054118,0.01581724814661031,0.01511243362417413,0.013152916185593475,0.010624537381993985,0.014456490827175709,0.017546843408542553,0.019580464827372017,0.01911735226781174,0.017636014456673597,Ukraine,163959.0,0.014313979348041605
523478,4045,4921,11480,0,6521,6779,7067,12674,8720,0,17918,0,9884,8457,0.013785133181306206,0.016375001449628314,0.0,0.030593236978922116,0.0,0.015113568414028581,0.02246004277934612,0.01268251188032102,0.01231549019429734,0.011988807259837772,0.0,0.02156095288894231,0.009328503212182218,0.007727163319184378,Netherlands,98466.0,0.01242360082557117
577345,1867,3040,2605,2582,2503,1814,859,1957,3071,2754,2762,2807,2171,1074,0.0017660494263628096,0.003582709260915629,0.004653830913573369,0.004600289475130622,0.004608102161323733,0.0051650599086401645,0.0033023126313036287,0.0014516118129769703,0.003074878547382624,0.004260867936926217,0.004414754375855978,0.004474007817920763,0.0052485100446813945,0.0032337683707315385,Belgium,31866.0,0.003845482334551817
551743,1121,1034,1508,1729,1533,1714,1760,1392,2906,0,3341,0,2138,1911,0.0033413822586764908,0.0037523188733917068,0.0,0.0058982416496010165,0.0,0.005156742982677176,0.00247624265754916,0.003140714726739974,0.003068011770854962,0.002751577265833236,0.003113038029837632,0.002722522919382269,0.0018702610406899345,0.0020317430397848273,Chile,22087.0,0.0028087712296441703
381544,5495,6454,6264,6419,6354,6305,7724,6171,6399,6686,6715,5984,5916,8377,0.018037163835238894,0.012902550412855441,0.013223432700594435,0.015062301627356639,0.015225594301446727,0.01478751184341275,0.014466931889844077,0.01844162975873554,0.015283736940343733,0.01564346490191444,0.016057254782280234,0.015918961709611098,0.016675322125160513,0.014402008680519154,Canada,91263.0,0.015437704679236691
400482,2829,3499,3262,3119,3308,3795,2885,2963,3138,3047,2729,3369,2362,2459,0.005578658172768253,0.005387466499401266,0.007743830679268876,0.006312351530207459,0.007097931420052181,0.007363742602231181,0.007001765210466493,0.006864242649193184,0.009111666534613528,0.00800598270533482,0.007605981388634191,0.008018485287972272,0.00867568700085046,0.007063987894587022,Pakistan,42764.0,0.007273698541112941
243129,17629,5400,12754,0,0,0,0,25881,7935,0,7370,0,0,0,0.0,0.0,0.0,0.02356680565859149,0.0,0.026034062462064418,0.09279270881138137,0.0,0.0,0.0,0.0,0.047918905311882413,0.02070885648762454,0.07250883275956385,Sweden,76969.0,0.02025215510650772
146760,1934,1692,4846,0,2442,2424,1969,1862,4644,0,5726,0,2988,2366,0.01334559217539921,0.017142955496015466,0.0,0.03396747996416982,0.0,0.028329337701077907,0.011489075505809326,0.012298717035815563,0.015373492142014536,0.015731292517006803,0.0,0.03222374423151091,0.011379073802574415,0.01317797765058599,Japan,32893.0,0.01460419558728428
27912,11,16,10,7,9,7,15,6,7,11,14,5,9,9,0.0003209814900674061,0.0003210845522654299,0.0001784121320249777,0.0004998036485666346,0.0003928571428571429,0.00025006251562890725,0.0002143852502947797,0.0005362505362505362,0.00025031289111389235,0.0003219344684504221,0.00025045618805681776,0.00035792261713017644,0.0005730043333452709,0.0003940957294353683,Australia,136.0,0.00034725453539198294
14372,187,157,181,210,0,0,0,225,79,124,83,0,0,129,0.008259700345754899,0.0,0.0,0.005342774380431284,0.008046200765686847,0.005152621967127576,0.014893757860594426,0.0,0.0,0.0,0.014096798013022755,0.012299537917912476,0.010783707672230235,0.01301141107709435,French Polynesia,1375.0,0.006563322142846774
11204,36,43,35,16,73,0,51,55,87,77,78,45,0,55,0.004661016949152543,0.0,0.0038281582305401958,0.006679797893294511,0.006637931034482758,0.007556675062972292,0.004800139640425903,0.004470938897168405,0.0,0.006440797600141168,0.0014136773281498499,0.0031020118762740407,0.0038256227758007117,0.0032131381649410924,French Guiana,651.0,0.004044993246667391
8054,0,48,0,98,0,0,94,0,51,0,86,0,0,103,0.012216818882694817,0.0,0.0,0.01030557219892151,0.0,0.006149023390402701,0.0,0.011463414634146341,0.0,0.0,0.012095778820044433,0.0,0.005959771542090887,0.0,Reunion,480.0,0.004156455676307192
8344,83,0,0,0,0,0,0,45,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00533997864008544,0.0,0.0,0.0,0.0,0.0,0.0,0.009947267497603067,Guadeloupe,128.0,0.0010919461526920362
5413,107,0,0,0,0,0,0,0,55,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.009963768115942028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01976722704600037,Martinique,162.0,0.002123642511567314
5181,0,0,0,0,0,0,0,0,318,0,52,0,0,0,0.0,0.0,0.0,0.009456264775413711,0.0,0.061378112333526344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mayotte,370.0,0.00505959836492429
4845,27,30,21,19,15,8,1,18,12,15,20,13,5,7,0.0013864131511190335,0.0009912767644726407,0.002583979328165375,0.003991219317501496,0.00300240192153723,0.002407704654895666,0.003624647603705195,0.0002014098690835851,0.0016138793625176519,0.003035208417644678,0.00385943530367662,0.004283965728274173,0.006157635467980296,0.005572755417956657,Aruba,211.0,0.003050852307752164
2379,124,155,82,150,121,125,38,72,79,79,97,75,48,37,0.01020971302428256,0.013422818791946308,0.021422450728363324,0.028495887191539365,0.0237593984962406,0.024337646333949477,0.022684310018903593,0.01211734693877551,0.04151444702756559,0.04186851211072665,0.05474452554744526,0.030850263355906696,0.06192568917299241,0.052122740647330815,Curacao,1282.0,0.03139112495614058
1299,42,56,61,68,23,96,31,72,38,58,82,51,91,64,0.030947775628626693,0.04602933737986849,0.0264797507788162,0.044468546637744036,0.032474804031354984,0.021739130434782608,0.04295942720763723,0.01884498480243161,0.06197546804389929,0.01507208387942333,0.04663923182441701,0.043664996420901936,0.041759880686055184,0.03233256351039261,Channel Islands,833.0,0.03609914151902509
1069,0,23,13,15,19,2,14,6,24,16,24,7,0,17,0.013798701298701298,0.0,0.005714285714285714,0.019983347210657785,0.01350210970464135,0.020671834625323,0.005194805194805195,0.012269938650306749,0.001755926251097454,0.016964285714285713,0.013574660633484163,0.011904761904761904,0.021515434985968196,0.0,Sint Maarten,180.0,0.01120357799202275
1020,10,5,7,0,6,7,0,10,0,4,3,3,0,7,0.0065116279069767444,0.0,0.002798507462686567,0.002806361085126286,0.003755868544600939,0.0,0.009478672985781991,0.0,0.006679389312977099,0.005758157389635317,0.0,0.00676328502415459,0.0048543689320388345,0.00980392156862745,Gibraltar,62.0,0.004229297158043272
717,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11715481171548117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saint Martin,84.0,0.008368200836820083
748,2,1,0,4,1,0,0,5,7,0,1,0,0,0,0.0,0.0,0.0,0.0013020833333333333,0.0,0.009198423127463863,0.006613756613756613,0.0,0.0,0.0013245033112582781,0.005326231691078562,0.0,0.0013333333333333333,0.00267379679144385,Turks and Caicos Islands,21.0,0.001983723442976274
503,0,0,2,0,1,4,0,4,5,0,6,0,3,0,0.0,0.005714285714285714,0.0,0.011560693641618497,0.0,0.009727626459143969,0.00784313725490196,0.0,0.007905138339920948,0.0019801980198019802,0.0,0.003976143141153081,0.0,0.0,Faroe Islands,25.0,0.0034790873264875823
260,2,5,5,6,10,0,18,24,10,24,27,0,0,40,0.10230179028132992,0.0,0.0,0.07417582417582418,0.07058823529411765,0.030303030303030304,0.0784313725490196,0.0625,0.0,0.03597122302158273,0.022058823529411766,0.018726591760299626,0.019083969465648856,0.007692307692307693,Bermuda,171.0,0.03727379771946945
369,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.008108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027,0.0,0.0,0.0,Isle of Man,4.0,0.0007727239434556509
274,11,0,3,0,0,0,2,1,1,6,0,0,0,0,0.0,0.0,0.0,0.0,0.02054794520547945,0.003436426116838488,0.0034482758620689655,0.006944444444444444,0.0,0.0,0.0,0.010526315789473684,0.0,0.040145985401459854,Cayman Islands,24.0,0.006074956629983206
162,0,0,2,0,0,0,0,5,3,0,3,0,0,0,0.0,0.0,0.0,0.01744186046511628,0.0,0.01775147928994083,0.03048780487804878,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,Caribbean Netherlands,13.0,0.005573344546103683
147,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saint Barthelemy,15.0,0.00728862973760933
71,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0.0,0.0,0.0,0.013333333333333334,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,British Virgin Islands,5.0,0.004934607645875251
33,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.029411764705882353,0.030303030303030304,0.0,0.0,New Caledonia,3.0,0.006306158827167231
18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greenland,1.0,0.003968253968253968
16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,Falkland Islands,1.0,0.004464285714285714
16,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saint Pierre and Miquelon,-2.0,-0.008928571428571428
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montserrat,0.0,0.0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Western Sahara,0.0,0.0
6,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2857142857142857,0.0,0.0,0.16666666666666666,0.0,0.0,Anguilla,4.0,0.040249433106575964
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wallis and Futuna,0.0,0.0
86542,9,16,17,17,18,15,12,15,12,15,13,24,16,17,0.00019598575068306798,0.00018449120784087632,0.00027681341622357296,0.00014996308600959764,0.00017306427607213318,0.0001384705923079586,0.00017311820511044942,0.00013851374748943831,0.00017317216776919613,0.00020784979388228773,0.00019634112538113277,0.00019637968278905357,0.00018486210442398123,0.00010399574772942617,China,216.0,0.00017807292169372656
